frequency1,frequency2,frequency3,aux1,aux2,aux3,dual1,dual2,dual3,max_freq,capacity,request1,anomaly
2.021158261,2.722882205,1.55780623,2.021158561,2.722882656,1.557806982,1.702883035,2.554324552,4.257207587,10,20,2,0
2.021158279,2.72288241,1.557806266,2.021158536,2.722882796,1.557806908,1.702882778,2.554324167,4.257206945,10,20,2,0
2.021158295,2.722882586,1.557806297,2.021158514,2.722882915,1.557806846,1.702882559,2.554323838,4.257206397,10,20,2,0
2.021158308,2.722882735,1.557806324,2.021158495,2.722883016,1.557806792,1.702882371,2.554323557,4.257205929,10,20,2,0
2.02115832,2.722882863,1.557806346,2.02115848,2.722883103,1.557806746,1.702882211,2.554323317,4.257205528,10,20,2,0
2.02115833,2.722882972,1.557806365,2.021158466,2.722883177,1.557806707,1.702882075,2.554323112,4.257205186,10,20,2,0
2.021158338,2.722883065,1.557806382,2.021158455,2.722883241,1.557806674,1.702881958,2.554322937,4.257204894,10,20,2,0
2.021158345,2.722883145,1.557806396,2.021158445,2.722883295,1.557806645,1.702881858,2.554322787,4.257204645,10,20,2,0
2.021158351,2.722883213,1.557806408,2.021158437,2.722883341,1.557806621,1.702881773,2.554322659,4.257204432,10,20,2,0
2.021158356,2.722883271,1.557806418,2.021158429,2.72288338,1.5578066,1.7028817,2.55432255,4.25720425,10,20,2,0
2.021158361,2.722883321,1.557806427,2.021158423,2.722883414,1.557806582,1.702881638,2.554322456,4.257204094,10,20,2,0
2.021158365,2.722883363,1.557806434,2.021158418,2.722883443,1.557806567,1.702881584,2.554322377,4.257203961,10,20,2,0
2.021158368,2.7228834,1.55780644,2.021158413,2.722883468,1.557806554,1.702881539,2.554322309,4.257203848,10,20,2,0
2.021158371,2.72288343,1.557806446,2.021158409,2.722883489,1.557806543,1.7028815,2.55432225,4.257203751,10,20,2,0
2.021158373,2.722883457,1.557806451,2.021158406,2.722883507,1.557806534,1.702881467,2.554322201,4.257203668,10,20,2,0
2.021158375,2.72288348,1.557806455,2.021158403,2.722883522,1.557806525,1.702881439,2.554322158,4.257203597,10,20,2,0
2.021158377,2.722883499,1.557806458,2.021158401,2.722883535,1.557806518,1.702881415,2.554322122,4.257203536,10,20,2,0
2.021158379,2.722883515,1.557806461,2.021158399,2.722883546,1.557806512,1.702881394,2.554322091,4.257203485,10,20,2,0
2.02115838,2.722883529,1.557806463,2.021158397,2.722883556,1.557806508,1.702881376,2.554322064,4.257203441,10,20,2,0
2.021158381,2.722883541,1.557806465,2.021158396,2.722883564,1.557806503,1.702881361,2.554322042,4.257203403,10,20,2,0
2.021158382,2.722883552,1.557806467,2.021158395,2.722883571,1.557806499,1.702881348,2.554322022,4.257203371,10,20,2,0
2.021158383,2.722883561,1.557806469,2.021158394,2.722883577,1.557806496,1.702881337,2.554322006,4.257203343,10,20,2,0
2.021158383,2.722883568,1.55780647,2.021158393,2.722883582,1.557806494,1.702881328,2.554321992,4.25720332,10,20,2,0
2.021158384,2.722883575,1.557806471,2.021158392,2.722883587,1.557806491,1.70288132,2.55432198,4.2572033,10,20,2,0
2.021158384,2.72288358,1.557806472,2.021158391,2.72288359,1.557806489,1.702881313,2.55432197,4.257203283,10,20,2,0
2.021158385,2.722883585,1.557806473,2.021158391,2.722883594,1.557806488,1.702881307,2.554321961,4.257203268,10,20,2,0
2.021158385,2.722883589,1.557806474,2.02115839,2.722883596,1.557806486,1.702881302,2.554321953,4.257203255,10,20,2,0
2.021158385,2.722883592,1.557806474,2.02115839,2.722883599,1.557806485,1.702881298,2.554321947,4.257203245,10,20,2,0
2.021158386,2.722883595,1.557806475,2.021158389,2.7228836,1.557806484,1.702881294,2.554321941,4.257203235,10,20,2,0
2.021158386,2.722883597,1.557806475,2.021158389,2.722883602,1.557806483,1.702881291,2.554321937,4.257203228,10,20,2,0
2.021158386,2.7228836,1.557806476,2.021158389,2.722883604,1.557806482,1.702881288,2.554321933,4.257203221,10,20,2,0
2.021158386,2.722883601,1.557806476,2.021158389,2.722883605,1.557806482,1.702881286,2.554321929,4.257203215,10,20,2,0
2.021158386,2.722883603,1.557806476,2.021158388,2.722883606,1.557806481,1.702881284,2.554321926,4.25720321,10,20,2,0
2.021158386,2.722883604,1.557806477,2.021158388,2.722883607,1.557806481,1.702881283,2.554321924,4.257203206,10,20,2,0
2.021158387,2.722883605,1.557806477,2.021158388,2.722883608,1.55780648,1.702881281,2.554321922,4.257203203,10,20,2,0
8.972590089,2.722916046,1.557805796,8.031985732,1.312009512,-5.14E-22,2.643485637,3.965228456,5.815008999,10,20,2,1
9.148417256,1.782231433,1.383051822,8.587874362,0.941417092,3.87E-22,3.204028531,4.806042797,7.19806082,10,20,2,1
9.148099426,1.378424808,1.301875508,8.774026614,0.81731559,-4.22E-24,3.578101343,5.367152014,8.499936328,10,20,2,1
9.136438159,1.150031781,1.223444383,8.840985083,0.706852168,0.039494666,3.873554418,5.810331627,9.683886046,10,20,2,1
9.123224076,0.965476029,1.152214799,8.759858274,0.420427326,0.243800295,4.23692022,6.35538033,10.59230055,10,20,2,1
9.100095316,0.688339529,1.108031998,8.794549568,0.230020907,0.344167629,4.542465968,6.813698952,11.35616492,10,20,2,1
9.087442356,0.472495577,1.065017796,8.828628649,0.084275017,0.41798353,4.801279674,7.201919512,12.00319919,10,20,2,1
9.077655394,0.294223757,1.027499797,8.850565065,-4.95E-22,0.459773974,5.028370003,7.496143268,12.57092501,10,20,2,1
9.069232661,0.168018504,0.992573562,8.855347617,2.43E-21,0.457860953,5.242255047,7.664161772,13.10563762,10,20,2,1
9.061104833,0.112271294,0.956431157,8.860803768,-2.06E-21,0.455678493,5.442556113,7.776433067,13.60639028,10,20,2,1
9.053916268,0.100022424,0.922066823,8.866456499,-4.14E-22,0.4534174,5.630015882,7.87645549,14.0750397,10,20,2,1
9.047506578,0.100000222,0.889447269,8.872179026,3.69E-21,0.45112839,5.805343433,7.976455712,14.51335858,10,20,2,1
9.04174475,0.100005724,0.858448265,8.877901245,-6.21E-22,0.448839502,5.969186938,8.076461436,14.92296735,10,20,2,1
9.036652698,0.100000593,0.82918285,8.883603067,2.91E-22,0.446558773,6.122236569,8.176462028,15.30559142,10,20,2,1
9.032039915,0.100003688,0.801537567,8.889159386,7.46E-22,0.444336245,6.265117098,8.276465716,15.66279274,10,20,2,1
9.027851802,0.100000386,0.775363468,8.894574496,2.16E-21,0.442170202,6.398394404,8.376466102,15.99598601,10,20,2,1
9.024102637,0.100005337,0.750662143,8.899860155,-9.82E-22,0.440055938,6.522636886,8.476471439,16.30659222,10,20,2,1
9.02068548,0.100001083,0.727308458,8.904967325,4.25E-22,0.43801307,6.638355042,8.576472522,16.5958876,10,20,2,1
9.017581427,0.100000608,0.705421127,8.909838773,1.58E-21,0.436064491,6.746097696,8.676473131,16.86524424,10,20,2,1
9.014762717,0.100000347,0.684836468,8.914507009,-1.00E-21,0.434197197,6.846353405,8.776473478,17.11588351,10,20,2,1
9.012196617,0.100000529,0.665510311,8.918959045,-2.61E-22,0.432416382,6.939590976,8.876474007,17.34897744,10,20,2,1
9.0098572,0.100000466,0.64738581,8.923192134,1.23E-21,0.430723146,7.026256042,8.976474473,17.5656401,10,20,2,1
9.007722395,0.100000383,0.630408514,8.927206025,1.25E-21,0.42911759,7.106772411,9.076474856,17.76693103,10,20,2,1
9.00577245,0.100000344,0.614513407,8.93100611,2.55E-22,0.427597556,7.181538752,9.1764752,17.95384688,10,20,2,1
9.003985579,0.100000245,0.599608581,8.934605299,1.70E-21,0.42615788,7.250919032,9.276475445,18.12729758,10,20,2,1
9.00235245,0.100000253,0.585674206,8.938002386,4.52E-22,0.424799046,7.315269096,9.376475697,18.28817274,10,20,2,1
9.000857044,0.100000454,0.572637008,8.941208828,1.71E-21,0.423516469,7.374917311,9.476476151,18.43729328,10,20,2,1
8.999487833,0.100000596,0.560477299,8.944221477,1.54E-21,0.422311409,7.430183668,9.576476746,18.57545917,10,20,2,1
8.998233273,0.100001407,0.54916237,8.94704166,-7.04E-22,0.421183336,7.481375281,9.676478154,18.7034382,10,20,2,1
8.997083953,0.100001352,0.538605193,8.949691272,1.16E-21,0.420123491,7.528767962,9.776479505,18.8219199,10,20,2,1
8.996032003,0.100001332,0.528776241,8.952173712,-2.79E-21,0.419130515,7.572626252,9.876480837,18.93156563,10,20,2,1
8.995069716,0.100001556,0.519649828,8.954491193,2.77E-21,0.418203523,7.613204774,9.976482392,19.03301194,10,20,2,1
8.994182455,0.100001459,0.511193862,8.956642164,1.48E-21,0.417343134,7.650745065,10.07648385,19.12686266,10,20,2,1
8.993367048,0.100001341,0.503344525,8.958645895,9.78E-22,0.416541642,7.685466219,10.17648519,19.21366555,10,20,2,1
8.992617927,0.100001314,0.496062021,8.960511309,6.45E-23,0.415795477,7.717572837,10.27648651,19.29393209,10,20,2,1
8.991929788,0.100001504,0.489340233,8.962235943,-1.02E-21,0.415105623,7.747266681,10.37648801,19.3681667,10,20,2,1
8.991282391,0.100000226,0.483071489,8.963839479,1.53E-21,0.414464208,7.774709593,10.47648824,19.43677398,10,20,2,1
8.990701894,0.100000357,0.477287579,8.965333502,4.41E-22,0.413866599,7.800077985,10.57648859,19.50019496,10,20,2,1
8.990162369,0.100000022,0.471761232,8.966774031,-3.27E-21,0.413290388,7.823466323,10.67648861,19.55866581,10,20,2,1
8.989678679,0.10000053,0.466937421,8.96802044,7.06E-22,0.412791824,7.845124562,10.77648914,19.6128114,10,20,2,1
8.989225543,0.100000603,0.462324258,8.969220551,2.49E-21,0.41231178,7.865129553,10.87648975,19.66282388,10,20,2,1
8.988809518,0.10000066,0.458049695,8.970335896,-7.83E-22,0.411865641,7.883603175,10.97649041,19.70900794,10,20,2,1
8.988426716,0.1000007,0.454090349,8.971371187,-1.87E-21,0.411451525,7.900658704,11.07649111,19.75164676,10,20,2,1
8.988074457,0.100000718,0.45042265,8.972332239,-1.87E-21,0.411067104,7.916400922,11.17649182,19.79100231,10,20,2,1
8.987750324,0.100000714,0.447024422,8.973224617,6.16E-22,0.410710153,7.930926629,11.27649254,19.82731657,10,20,2,1
8.987452121,0.100000688,0.443874668,8.974053667,2.44E-21,0.410378533,7.944325083,11.37649323,19.86081271,10,20,2,1
8.987177848,0.100000642,0.440953241,8.974824614,2.89E-21,0.410070154,7.956678318,11.47649387,19.89169579,10,20,2,1
8.986925685,0.100000575,0.43824011,8.975542794,2.44E-22,0.409782882,7.968061209,11.57649444,19.92015302,10,20,2,1
8.986693981,0.100000489,0.435715488,8.976213609,-2.62E-21,0.409514557,7.978541582,11.67649493,19.94635395,10,20,2,1
8.986481147,0.100000386,0.433358832,8.976842771,4.76E-23,0.409262892,7.988179958,11.77649532,19.97044989,10,20,2,1
8.986285595,0.100000185,0.431129081,8.977443071,5.70E-22,0.409022772,7.997022482,11.8764955,19.9925562,10,20,2,1
8.986108514,0.100000255,0.429132717,8.977978817,-1.82E-21,0.408808473,8.005152179,11.97649576,20.01288045,10,20,2,1
8.985945515,0.100000276,0.42734877,8.969369821,0.043904227,0.385909535,8.021727873,12.03259181,20.05431968,10,20,2,1
8.985402993,0.100000145,0.421848054,8.965400535,0.069996459,0.37184191,8.04173033,12.0625955,20.10432583,10,20,2,1
8.984888271,0.100000126,0.416208884,8.96642399,0.072303705,0.370048181,8.060194611,12.09029192,20.15048653,10,20,2,1
2.059683867,0.100000251,0.412435322,2.771181494,1.167246691,2.191179388,7.348696985,11.02304548,18.37174246,10,20,2,0
1.673451516,0.100000548,0.703753301,2.348942507,1.113237034,2.392480777,6.673205994,10.00980899,16.68301499,10,20,2,0
1.692801504,0.100001524,0.842301787,2.329795371,1.055492326,2.434786456,6.036212127,9.05431819,15.09053032,10,20,2,0
1.739314002,0.100007326,0.955896898,2.341517451,1.003312499,2.46140552,5.434008678,8.151013017,13.58502169,10,20,2,0
1.784505662,0.284312637,1.057711902,2.326057834,1.096640894,2.41159233,4.892456507,7.33868476,12.23114127,10,20,2,0
1.822775525,0.585990158,1.1413639,2.290652313,1.287805341,2.31105587,4.424579718,6.636869577,11.0614493,10,20,2,0
1.853410599,0.883553314,1.207945627,2.25355748,1.483773634,2.208312828,4.024432838,6.036649257,10.0610821,10,20,2,0
1.878983087,1.148879894,1.262641714,2.220150749,1.660631387,2.115560868,3.683265177,5.524897765,9.208162941,10,20,2,0
1.900500474,1.37853832,1.308152209,2.191164845,1.814534876,2.034813136,3.392600806,5.088901209,8.481502014,10,20,2,0
1.918670197,1.575217489,1.346175387,2.16636126,1.946754084,1.965403046,3.144909742,4.717364614,7.862274356,10,20,2,0
1.934012315,1.743177451,1.378204718,2.145139653,2.059868458,1.906023064,2.933782404,4.400673606,7.33445601,10,20,2,0
1.946857023,1.886337818,1.405247492,2.126911499,2.156419532,1.855383681,2.753727929,4.130591893,6.884319821,10,20,2,0
1.95783766,2.00852562,1.428063758,2.111439187,2.238927912,1.812067578,2.600126401,3.900189601,6.500316002,10,20,2,0
1.967199689,2.112978859,1.4474025,2.098233981,2.309530297,1.77498823,2.469092109,3.703638163,6.172730272,10,20,2,0
1.975154537,2.202072506,1.463780989,2.08697393,2.369801595,1.743329471,2.357272716,3.535909074,5.89318179,10,20,2,0
1.98186741,2.277891283,1.477689787,2.077348588,2.421113052,1.716392734,2.261791537,3.392687306,5.654478843,10,20,2,0
1.98755266,2.342704757,1.489509256,2.069091299,2.465012715,1.693355852,2.180252899,3.270379348,5.450632247,10,20,2,0
1.992497181,2.398305082,1.499574739,2.062087534,2.50269061,1.67355062,2.110662546,3.165993819,5.276656365,10,20,2,0
1.996725078,2.445555337,1.508152062,2.056152632,2.534696668,1.656720947,2.051234992,3.076852488,5.12808748,10,20,2,0
2.000279668,2.48595867,1.515435088,2.051036995,2.56209466,1.642328406,2.000477665,3.000716498,5.001194163,10,20,2,0
2.003305496,2.520474261,1.521646801,2.046659823,2.585505752,1.63003262,1.957123338,2.935685007,4.892808344,10,20,2,0
2.005879171,2.549958914,1.526942086,2.042913618,2.605510584,1.619528203,1.920088891,2.880133337,4.800222228,10,20,2,0
2.008072891,2.575147939,1.531458029,2.039710799,2.622604801,1.6105528,1.888450983,2.832676474,4.721127457,10,20,2,0
2.009950234,2.596667783,1.535310508,2.036978847,2.637210702,1.60288204,1.86142237,2.792133555,4.653555924,10,20,2,0
2.011643991,2.615036529,1.538600738,2.034728135,2.649662746,1.596311099,1.838338225,2.757507338,4.595845564,10,20,2,0
2.013031654,2.630729051,1.541404448,2.032754143,2.660312785,1.590710672,1.818615736,2.727923604,4.54653934,10,20,2,0
2.014153748,2.64415694,1.543794852,2.031008875,2.669439631,1.585932671,1.801760609,2.702640913,4.504401522,10,20,2,0
2.015175404,2.655625334,1.545839285,2.029574181,2.677223499,1.581836228,1.787361832,2.681042747,4.468404579,10,20,2,0
2.016070889,2.665427968,1.547567715,2.02837277,2.68388079,1.578322418,1.77505995,2.662589925,4.437649876,10,20,2,0
2.016755286,2.673780175,1.549068038,2.027271534,2.689554547,1.575358658,1.764543702,2.646815553,4.411359256,10,20,2,0
2.01746124,2.680978474,1.550336047,2.026432917,2.694435989,1.57276524,1.755572025,2.633358038,4.388930063,10,20,2,0
2.017951182,2.687078196,1.551420659,2.025622748,2.698585545,1.570599574,1.747900459,2.621850689,4.369751148,10,20,2,0
2.018366468,2.692261619,1.552350042,2.02493131,2.702108882,1.568762147,1.741335617,2.612003426,4.353339043,10,20,2,0
2.018763123,2.696687118,1.553149288,2.024377121,2.705108115,1.567184283,1.735721619,2.603582429,4.339304049,10,20,2,0
2.019129844,2.700497659,1.553836971,2.023922606,2.707686802,1.565818876,1.730928857,2.596393286,4.327322143,10,20,2,0
2.019418775,2.703755332,1.554412707,2.023515245,2.709900036,1.56465388,1.726832388,2.590248582,4.317080969,10,20,2,0
2.019670598,2.70654567,1.554907618,2.023169741,2.711794383,1.563655474,1.723333245,2.584999868,4.308333113,10,20,2,0
2.019887826,2.708931027,1.555330665,2.022876139,2.713413496,1.562801447,1.720344933,2.580517399,4.300862331,10,20,2,0
2.020074553,2.710968937,1.555692229,2.022626287,2.714796537,1.562071563,1.717793199,2.576689799,4.294482998,10,20,2,0
2.020234815,2.712709571,1.556001462,2.022413465,2.715977546,1.561448087,1.715614549,2.573421824,4.289036373,10,20,2,0
2.020372108,2.714196098,1.55626651,2.022231842,2.716985698,1.560915844,1.713754816,2.570632223,4.284387039,10,20,2,0
2.020489266,2.715465155,1.556493387,2.022076586,2.717846134,1.560461686,1.712167496,2.568251245,4.280418741,10,20,2,0
2.020589573,2.716547937,1.556683933,2.021945224,2.718581414,1.560073062,1.710811845,2.566217767,4.277029612,10,20,2,0
2.020674019,2.71747318,1.556846784,2.021831835,2.719209904,1.559741324,1.709654029,2.564481044,4.274135073,10,20,2,0
2.020744971,2.718263691,1.556987543,2.021733458,2.719746423,1.559458763,1.708665541,2.562998312,4.271663853,10,20,2,0
2.020805374,2.718938421,1.557107506,2.021649398,2.720204457,1.559217567,1.707821517,2.561732276,4.269553793,10,20,2,0
2.020856897,2.719514407,1.557209818,2.021577629,2.720595504,1.559011646,1.707100786,2.560651179,4.267751965,10,20,2,0
2.020900861,2.720006152,1.557297121,2.021516347,2.72092938,1.558835834,1.706485301,2.559727951,4.266213252,10,20,2,0
2.020938381,2.720426011,1.557371638,2.021464013,2.72121446,1.558685719,1.705959668,2.558939502,4.264899171,10,20,2,0
2.020970463,2.720784536,1.557435156,2.021419394,2.721457932,1.558557483,1.705510737,2.558266106,4.263776843,10,20,2,0
2.020997858,2.721090716,1.557489389,2.021381289,2.721665863,1.558447967,1.705127306,2.557690959,4.262818266,10,20,2,0
2.021021248,2.721352201,1.557535702,2.021348742,2.721843442,1.558354438,1.704799812,2.557199718,4.26199953,10,20,2,0
2.021041219,2.721575521,1.557575253,2.021320942,2.721995105,1.558274561,1.704520089,2.556780134,4.261300223,10,20,2,0
2.021058272,2.721766251,1.557609033,2.021297195,2.722124636,1.558206341,1.704281166,2.556421749,4.260702915,10,20,2,0
2.021072835,2.721929152,1.557637883,2.021276911,2.722235267,1.558148075,1.704077089,2.556115633,4.260192722,10,20,2,0
2.021085271,2.722068287,1.557662524,2.021259585,2.722329759,1.55809831,1.703902774,2.555854161,4.259756936,10,20,2,0
2.021095891,2.722187126,1.55768357,2.021244785,2.722410467,1.558055806,1.70375388,2.55563082,4.2593847,10,20,2,0
2.021104961,2.72228863,1.557701547,2.021232143,2.722479403,1.558019501,1.703626698,2.555440047,4.259066746,10,20,2,0
2.021112708,2.72237533,1.557716901,2.021221344,2.722538284,1.557988492,1.703518062,2.555277093,4.258795155,10,20,2,0
2.021119324,2.722449385,1.557730017,2.02121212,2.722588579,1.557962005,1.703425267,2.5551379,4.258563167,10,20,2,0
2.021124975,2.722512641,1.557741219,2.02120424,2.722631538,1.557939381,1.703346002,2.555019003,4.258365005,10,20,2,0
2.021129823,2.72256668,1.557750756,2.021197535,2.722668248,1.557920037,1.70327829,2.554917434,4.258195724,10,20,2,0
2.021133985,2.722612853,1.557758874,2.021191833,2.722699624,1.557903492,1.703220442,2.554830663,4.258051106,10,20,2,0
2.021137542,2.722652304,1.557765809,2.021186961,2.722726432,1.557889356,1.703171023,2.554756535,4.257927558,10,20,2,0
2.02114058,2.722686007,1.557771733,2.021182799,2.722749335,1.557877279,1.703128805,2.554693207,4.257822012,10,20,2,0
2.021143176,2.7227148,1.557776795,2.021179243,2.722768901,1.557866962,1.703092738,2.554639107,4.257731844,10,20,2,0
2.021145393,2.722739398,1.557781119,2.021176204,2.722785616,1.557858149,1.703061926,2.554592889,4.257654815,10,20,2,0
2.021147287,2.722760411,1.557784814,2.021173609,2.722799895,1.55785062,1.703035604,2.554553406,4.257589009,10,20,2,0
2.021148904,2.722778363,1.55778797,2.021171391,2.722812093,1.557844187,1.703013117,2.554519675,4.257532792,10,20,2,0
2.021150287,2.722793699,1.557790666,2.021169497,2.722822514,1.557838692,1.702993906,2.554490859,4.257484765,10,20,2,0
2.021151467,2.7228068,1.55779297,2.021167878,2.722831417,1.557833999,1.702977495,2.554466242,4.257443737,10,20,2,0
2.021152475,2.722817992,1.557794938,2.021166495,2.722839022,1.557829989,1.702963475,2.554445212,4.257408687,10,20,2,0
2.021153336,2.722827553,1.55779662,2.021165314,2.722845519,1.557826563,1.702951497,2.554427246,4.257378743,10,20,2,0
2.021154073,2.722835721,1.557798056,2.021164305,2.72285107,1.557823636,1.702941265,2.554411898,4.257353163,10,20,2,0
2.021154701,2.7228427,1.557799283,2.021163443,2.722855811,1.557821136,1.702932524,2.554398786,4.25733131,10,20,2,0
2.021155238,2.722848661,1.557800331,2.021162706,2.722859862,1.557819,1.702925056,2.554387584,4.257312641,10,20,2,0
2.021155697,2.722853753,1.557801227,2.021162077,2.722863323,1.557817176,1.702918677,2.554378015,4.257296692,10,20,2,0
2.021156089,2.722858104,1.557801992,2.021161539,2.722866279,1.557815617,1.702913227,2.55436984,4.257283067,10,20,2,0
2.021156424,2.722861821,1.557802646,2.02116108,2.722868805,1.557814285,1.702908571,2.554362856,4.257271427,10,20,2,0
2.02115671,2.722864996,1.557803204,2.021160688,2.722870962,1.557813148,1.702904593,2.55435689,4.257261483,10,20,2,0
2.021156954,2.722867708,1.557803681,2.021160352,2.722872805,1.557812176,1.702901195,2.554351793,4.257252988,10,20,2,0
2.021157163,2.722870026,1.557804088,2.021160066,2.72287438,1.557811345,1.702898293,2.554347439,4.257245731,10,20,2,0
2.021157342,2.722872005,1.557804437,2.021159822,2.722875725,1.557810636,1.702895813,2.554343719,4.257239532,10,20,2,0
2.021157494,2.722873697,1.557804734,2.021159613,2.722876874,1.55781003,1.702893694,2.554340541,4.257234235,10,20,2,0
2.021157624,2.722875141,1.557804988,2.021159434,2.722877856,1.557809513,1.702891884,2.554337826,4.257229711,10,20,2,0
2.021157736,2.722876376,1.557805205,2.021159282,2.722878695,1.55780907,1.702890338,2.554335507,4.257225845,10,20,2,0
2.02115783,2.72287743,1.557805391,2.021159151,2.722879411,1.557808693,1.702889017,2.554333526,4.257222543,10,20,2,0
2.021157911,2.722878331,1.557805549,2.02115904,2.722880023,1.55780837,1.702887889,2.554331833,4.257219722,10,20,2,0
2.021157981,2.7228791,1.557805684,2.021158945,2.722880546,1.557808094,1.702886925,2.554330387,4.257217312,10,20,2,0
2.02115804,2.722879758,1.5578058,2.021158863,2.722880993,1.557807859,1.702886101,2.554329152,4.257215253,10,20,2,0
2.02115809,2.722880319,1.557805899,2.021158794,2.722881375,1.557807658,1.702885398,2.554328097,4.257213494,10,20,2,0
2.021158134,2.722880799,1.557805983,2.021158735,2.722881701,1.557807486,1.702884797,2.554327195,4.257211992,10,20,2,0
2.021158171,2.722881209,1.557806055,2.021158684,2.722881979,1.557807339,1.702884283,2.554326425,4.257210708,10,20,2,0
2.021158202,2.722881559,1.557806117,2.021158641,2.722882217,1.557807213,1.702883845,2.554325767,4.257209611,10,20,2,0
2.021158229,2.722881858,1.55780617,2.021158604,2.72288242,1.557807106,1.70288347,2.554325205,4.257208675,10,20,2,0
2.021158252,2.722882114,1.557806214,2.021158572,2.722882594,1.557807015,1.70288315,2.554324725,4.257207874,10,20,2,0
2.021158272,2.722882332,1.557806253,2.021158546,2.722882742,1.557806936,1.702882876,2.554324314,4.257207191,10,20,2,0
2.021158289,2.722882519,1.557806286,2.021158522,2.722882869,1.55780687,1.702882643,2.554323964,4.257206607,10,20,2,0
2.021158303,2.722882678,1.557806314,2.021158502,2.722882977,1.557806813,1.702882443,2.554323665,4.257206108,10,20,2,0
2.021158315,2.722882814,1.557806338,2.021158486,2.72288307,1.557806764,1.702882272,2.554323409,4.257205681,10,20,2,0
2.021158326,2.72288293,1.557806358,2.021158471,2.722883149,1.557806722,1.702882127,2.55432319,4.257205317,10,20,2,0
2.021158335,2.72288303,1.557806375,1.997450569,2.687321381,1.498536962,1.726589892,2.589884839,4.316474731,11.04494404,19.54955009,2,0
2.017959372,2.699201872,1.551323767,2.000033419,2.672312943,1.506508885,1.744515845,2.616773768,4.361289613,11.04494404,19.54955009,2,0
2.016848509,2.685223636,1.549319143,2.001774112,2.66261204,1.511633149,1.759590243,2.639385364,4.398975607,11.04494404,19.54955009,2,0
2.016038164,2.67451259,1.547485652,2.003222781,2.655289517,1.515447196,1.772405625,2.658608438,4.431014063,11.04494404,19.54955009,2,0
2.015281151,2.665586655,1.54599801,2.004346297,2.649184374,1.518660875,1.783340479,2.675010718,4.458351197,11.04494404,19.54955009,2,0
2.014617407,2.658085325,1.544678181,2.005284165,2.644085462,1.521345075,1.792673721,2.689010582,4.481684303,11.04494404,19.54955009,2,0
2.014113772,2.651701777,1.543551565,2.00613795,2.639738045,1.523612011,1.800649543,2.700974315,4.501623858,11.04494404,19.54955009,2,0
2.013638394,2.646265061,1.542583646,2.006825757,2.636046105,1.525552053,1.80746218,2.711193271,4.518655451,11.04494404,19.54955009,2,0
2.01322973,2.641628316,1.541756843,2.007409807,2.632898432,1.527207036,1.813282103,2.719923155,4.533205258,11.04494404,19.54955009,2,0
2.012880539,2.637669271,1.54105021,2.007908442,2.630211125,1.528619967,1.818254201,2.727381301,4.545635502,11.04494404,19.54955009,2,0
2.012582335,2.634287539,1.540446334,2.0083345,2.627915786,1.529826746,1.822502036,2.733753054,4.556255089,11.04494404,19.54955009,2,0
2.012327685,2.631398559,1.539930308,2.008698606,2.625954941,1.530857611,1.826131115,2.739196672,4.565327786,11.04494404,19.54955009,2,0
2.012110219,2.62893043,1.539489372,2.009009772,2.624279759,1.531738254,1.829231562,2.743847343,4.573078905,11.04494404,19.54955009,2,0
2.011924499,2.626821823,1.539112612,2.009275687,2.622848604,1.532490581,1.831880374,2.747820561,4.579700936,11.04494404,19.54955009,2,0
2.011765885,2.625020366,1.538790695,2.009502924,2.621625925,1.533133293,1.834143335,2.751215002,4.585358337,11.04494404,19.54955009,2,0
2.011630412,2.62348132,1.538515643,2.009697101,2.620581354,1.533682366,1.836076646,2.754114969,4.590191615,11.04494404,19.54955009,2,0
2.011514701,2.622166466,1.538280638,2.009863022,2.619688948,1.534151441,1.837728325,2.756592487,4.594320812,11.04494404,19.54955009,2,0
2.011415865,2.621043148,1.538079853,2.010004794,2.618926541,1.534552176,1.839139396,2.758709094,4.59784849,11.04494404,19.54955009,2,0
2.011331443,2.620083466,1.537908306,2.010125931,2.618275198,1.534894527,1.840344907,2.760517361,4.600862269,11.04494404,19.54955009,2,0
2.011259327,2.619263585,1.537761741,2.010229431,2.617718741,1.535187001,1.841374803,2.762062205,4.603437008,11.04494404,19.54955009,2,0
2.011197725,2.618563141,1.537636522,2.010317862,2.617243347,1.535436865,1.842254666,2.763381999,4.605636665,11.04494404,19.54955009,2,0
2.011145103,2.617964735,1.53752954,2.010393418,2.616837207,1.535650327,1.843006351,2.764509527,4.607515878,11.04494404,19.54955009,2,0
2.011100141,2.617453503,1.537438139,2.010457962,2.616490235,1.535832692,1.84364853,2.765472795,4.609121325,11.04494404,19.54955009,2,0
2.011061749,2.617016749,1.537360053,2.010513122,2.616193808,1.535988485,1.844197157,2.766295736,4.610492894,11.04494404,19.54955009,2,0
2.011028943,2.61664362,1.53729334,2.01056024,2.615940565,1.536121583,1.84466586,2.76699879,4.611664651,11.04494404,19.54955009,2,0
2.01100092,2.616324847,1.537236344,2.010600498,2.615724215,1.53623529,1.845066282,2.767599423,4.612665705,11.04494404,19.54955009,2,0
2.010976978,2.616052514,1.537187651,2.010634891,2.615539383,1.536332432,1.84540837,2.768112554,4.613520924,11.04494404,19.54955009,2,0
2.010956526,2.615819855,1.537146051,2.010664274,2.615381477,1.536415422,1.845700621,2.768550932,4.614251553,11.04494404,19.54955009,2,0
2.010939053,2.61562109,1.537110511,2.010689377,2.615246576,1.536486322,1.845950297,2.768925446,4.614875743,11.04494404,19.54955009,2,0
